CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,IsZeroBalance,AgeGroup,CreditTier,CustomerValue,AgeProduct,ActivityScore,LogBalanceSalaryRatio,HighBalance,CLV
640,Germany,Male,48,1,111599.32,1,0,1,135995.58,0,0,Senior,near prime,247594.9,3.8918202981106265,1,-0.19770582103442358,1,111599.32
553,France,Female,27,3,0.0,2,0,0,159800.16,0,1,Young,subprime,159800.16,4.007333185232471,0,-11.981685571361806,0,0.0
741,France,Male,38,9,0.0,2,1,0,14379.01,0,1,Adult,prime,14379.01,4.343805421853684,0,-9.573594326685088,0,0.0
598,France,Male,35,8,114212.6,1,1,1,74322.85,0,0,Adult,subprime,188535.45,3.58351893845611,1,0.42963848327048026,1,913700.8
660,Spain,Female,42,5,0.0,3,1,1,189016.24,1,1,Adult,near prime,189016.24,4.844187086458591,3,-12.149593506812986,0,0.0
618,Spain,Male,41,4,115251.64,1,0,0,136435.75,0,0,Adult,near prime,251687.39,3.7376696182833684,0,-0.16873454893369377,1,461006.56
647,France,Male,43,9,0.0,2,1,1,78488.39,0,1,Adult,near prime,78488.39,4.465908118654584,2,-11.2707187354,0,0.0
491,France,Female,68,3,107571.61,1,0,1,113695.99,0,0,Elderly,subprime,221267.6,4.23410650459726,1,-0.05537086581105477,1,322714.83
652,France,Female,32,2,0.0,2,1,0,54628.11,0,1,Adult,near prime,54628.11,4.174387269895637,0,-10.908322169842084,0,0.0
650,Germany,Female,45,9,152367.21,3,1,0,150835.21,1,0,Senior,near prime,303202.42,4.912654885736052,0,0.010105479579680221,1,1371304.89
413,Germany,Male,39,1,130969.77,2,1,1,158891.79,0,0,Adult,subprime,289861.56,4.3694478524670215,2,-0.19325552953087133,1,130969.77
416,Germany,Female,25,0,97738.97,2,1,1,160523.33,0,0,Young,subprime,258262.3,3.9318256327243257,2,-0.49613493496150873,1,0.0
629,Spain,Male,34,8,0.0,2,1,1,180595.02,0,1,Adult,near prime,180595.02,4.23410650459726,2,-12.10401788206992,0,0.0
678,Spain,Female,40,4,113794.22,1,1,0,16618.76,0,0,Adult,prime,130412.98,3.713572066704308,0,1.9238081684052943,1,455176.88
527,Spain,Male,28,6,128396.33,2,1,0,79919.97,0,0,Young,subprime,208316.3,4.04305126783455,0,0.47409132524335007,1,770377.98
743,Spain,Female,48,5,118207.69,2,0,0,186489.14,1,0,Senior,prime,304696.83,4.574710978503383,0,-0.4559267473254476,1,591038.45
683,Germany,Male,73,9,124730.26,1,1,1,51999.5,0,0,Elderly,prime,176729.76,4.304065093204169,1,0.8749081689867104,1,1122572.3399999999
536,France,Female,41,9,0.0,1,1,0,121299.14,0,1,Adult,subprime,121299.14,3.7376696182833684,0,-11.706023249094708,0,0.0
663,Spain,Male,52,0,136298.65,1,1,0,144593.3,1,0,Senior,prime,280891.94999999995,3.970291913552122,0,-0.059076119026387985,1,0.0
646,France,Female,38,2,0.0,2,0,0,178752.73,0,1,Adult,near prime,178752.73,4.343805421853684,0,-12.093764327471405,0,0.0
707,France,Male,35,2,0.0,3,1,1,94148.3,0,1,Adult,prime,94148.3,4.663439094112067,3,-11.45263709911342,0,0.0
602,France,Male,34,5,0.0,2,1,1,77414.45,0,1,Adult,near prime,77414.45,4.23410650459726,2,-11.256941652061014,0,0.0
635,France,Female,47,2,125724.95,2,1,0,63236.97,0,0,Senior,near prime,188961.91999999998,4.553876891600541,0,0.6871996263143618,1,251449.9
597,France,Male,67,2,0.0,2,0,1,108645.85,0,1,Elderly,subprime,108645.85,4.90527477843843,2,-11.59585799308758,0,0.0
503,France,Male,38,1,0.0,2,1,1,95153.24,0,1,Adult,subprime,95153.24,4.343805421853684,2,-11.463254432950603,0,0.0
524,Spain,Female,64,5,0.0,1,1,0,136079.64,1,1,Elderly,subprime,136079.64,4.174387269895637,0,-11.821002930174497,0,0.0
700,France,Male,46,5,95872.86,1,1,0,98273.01,1,0,Senior,prime,194145.87,3.8501476017100584,0,-0.024726228350276713,0,479364.3
692,France,Male,33,9,0.0,1,1,0,113505.93,1,1,Adult,prime,113505.93,3.5263605246161616,0,-11.639619171308398,0,0.0
562,France,Male,37,2,0.0,1,0,1,52525.15,1,1,Adult,subprime,52525.15,3.6375861597263857,1,-10.869066419809554,0,0.0
679,France,Male,37,7,74260.03,1,1,0,194617.98,0,0,Adult,prime,268878.01,3.6375861597263857,0,-0.9634573795591042,0,519820.20999999996
603,Germany,Male,35,1,123407.69,1,1,0,152541.89,1,0,Adult,near prime,275949.58,3.58351893845611,0,-0.211944272021233,1,123407.69
720,Spain,Male,33,3,123783.91,2,1,1,142903.44,0,0,Adult,prime,266687.35,4.204692619390966,2,-0.14363069245604265,1,371351.73
797,France,Male,24,5,0.0,2,1,0,182257.61,0,1,Young,superprime,182257.61,3.8918202981106265,0,-12.113181891553353,0,0.0
594,France,Male,36,6,153880.15,1,0,0,135431.72,0,0,Adult,subprime,289311.87,3.6109179126442243,0,0.12770556557010693,1,923280.8999999999
529,France,Female,31,7,0.0,2,1,1,175697.87,0,1,Adult,subprime,175697.87,4.143134726391533,2,-12.07652684273732,0,0.0
606,Germany,Female,32,1,106301.85,2,0,1,59061.25,0,0,Adult,near prime,165363.1,4.174387269895637,2,0.5877001234602375,1,106301.85
621,Spain,Female,40,7,0.0,2,0,1,131283.6,1,1,Adult,near prime,131283.6,4.394449154672439,2,-11.785122764760093,0,0.0
513,France,Female,43,9,0.0,2,1,0,152499.8,0,1,Adult,subprime,152499.8,4.465908118654584,0,-11.934925120917484,0,0.0
753,Germany,Male,44,3,138076.47,1,1,0,15523.09,1,0,Adult,prime,153599.56,3.8066624897703196,0,2.18542189349105,1,414229.41000000003
605,France,Female,30,9,135422.31,1,0,1,186418.85,0,0,Adult,near prime,321841.16000000003,3.4339872044851463,1,-0.3195958857639418,1,1218800.79
574,Spain,Female,37,7,0.0,2,1,0,32262.28,0,1,Adult,subprime,32262.28,4.31748811353631,0,-10.381685020410325,0,0.0
726,France,Female,38,5,126875.62,1,1,0,128052.29,0,0,Adult,prime,254927.90999999997,3.6635616461296463,0,-0.009231387216667386,1,634378.1
611,Spain,Female,28,3,96381.68,2,1,0,181419.29,0,0,Young,near prime,277800.97,4.04305126783455,0,-0.6324898662617677,0,289145.04
593,Germany,Female,41,4,119703.1,2,1,1,109783.29,0,0,Adult,subprime,229486.39,4.418840607796598,2,0.08650542376021697,1,478812.4
466,Germany,Male,41,2,152102.18,2,1,0,181879.56,0,0,Adult,subprime,333981.74,4.418840607796598,0,-0.17879110156070332,1,304204.36
741,Germany,Female,36,0,127675.39,2,1,0,74260.16,0,0,Adult,prime,201935.55,4.290459441148391,0,0.5419107900735192,1,0.0
684,Germany,Female,44,2,133776.86,2,0,1,49865.04,0,0,Adult,prime,183641.9,4.48863636973214,2,0.9868404532019142,1,267553.72
550,Spain,Female,33,9,72788.03,1,1,1,103608.06,0,0,Adult,subprime,176396.09,3.5263605246161616,1,-0.3530595207040985,0,655092.27
593,Spain,Male,26,9,76226.9,1,1,0,167564.82,0,0,Young,subprime,243791.72,3.295836866004329,0,-0.7876486918909595,0,686042.1
601,Germany,Male,48,9,163630.76,1,0,1,41816.49,1,0,Senior,near prime,205447.25,3.8918202981106265,1,1.3643038642871392,1,1472676.84
676,Spain,Female,30,5,0.0,2,0,0,179066.58,0,1,Adult,prime,179066.58,4.110873864173311,0,-12.095518555471322,0,0.0
556,France,Female,46,10,0.0,2,0,0,109184.24,0,1,Senior,subprime,109184.24,4.532599493153256,0,-11.600801168322187,0,0.0
719,France,Male,36,3,155423.17,1,1,1,199841.32,0,0,Adult,prime,355264.49,3.6109179126442243,1,-0.25137069565240466,1,466269.51
850,Germany,Male,55,0,98710.89,1,1,1,83617.17,1,0,Senior,superprime,182328.06,4.02535169073515,1,0.16594456427037763,1,0.0
649,Spain,Female,49,2,0.0,1,1,0,84863.85,1,1,Senior,near prime,84863.85,3.912023005428146,0,-11.34881527008096,0,0.0
509,Spain,Male,41,7,126683.8,1,0,1,114775.53,0,0,Adult,subprime,241459.33000000002,3.7376696182833684,1,0.098715091225408,1,886786.6
684,France,Male,33,4,140700.61,1,1,0,103557.93,0,0,Adult,prime,244258.53999999998,3.5263605246161616,0,0.306500584185569,1,562802.44
806,Germany,Male,30,8,168078.83,1,1,0,85028.36,1,0,Adult,superprime,253107.19,3.4339872044851463,0,0.6814424364989886,1,1344630.64
729,Spain,Male,44,4,107726.93,2,1,0,153064.87,0,0,Adult,prime,260791.8,4.48863636973214,0,-0.3512594696017981,1,430907.72
683,France,Female,33,9,0.0,2,1,1,38784.42,0,1,Adult,prime,38784.42,4.204692619390966,2,-10.565799681795049,0,0.0
689,Spain,Female,63,1,0.0,2,1,1,186526.12,0,1,Elderly,prime,186526.12,4.844187086458591,2,-12.13633192304379,0,0.0
672,Germany,Female,21,1,35741.69,1,1,0,28789.94,0,0,Young,prime,64531.630000000005,3.091042453358316,0,0.216285018390721,0,35741.69
602,Germany,Female,53,5,98268.84,1,0,1,45038.29,1,0,Senior,near prime,143307.13,3.9889840465642745,1,0.7801819442640721,1,491344.19999999995
739,France,Female,20,4,133800.98,1,0,1,150245.81,0,0,Young,prime,284046.79000000004,3.044522437723423,1,-0.11591839611781829,1,535203.92
618,France,Female,21,2,125682.79,1,0,0,57762.0,0,0,Young,near prime,183444.78999999998,3.091042453358316,0,0.7774207171503509,1,251365.58
674,France,Female,42,9,0.0,2,1,0,4292.72,0,1,Adult,prime,4292.72,4.442651256490317,0,-8.364908769046687,0,0.0
762,France,Male,26,6,130428.78,1,1,0,173365.89,0,0,Young,prime,303794.67000000004,3.295836866004329,0,-0.28457510267163677,1,782572.6799999999
790,Spain,Male,37,6,0.0,2,1,1,119484.01,0,1,Adult,superprime,119484.01,4.31748811353631,2,-11.690946203154988,0,0.0
754,Spain,Female,27,8,0.0,2,0,0,121821.16,0,1,Young,prime,121821.16,4.007333185232471,0,-11.710317555311923,0,0.0
729,France,Male,44,6,0.0,2,1,0,151733.43,0,1,Adult,prime,151733.43,4.48863636973214,0,-11.929887100692296,0,0.0
606,Germany,Female,47,0,137138.2,2,0,1,53784.22,0,0,Senior,near prime,190922.42,4.553876891600541,2,0.93599776014897,1,0.0
616,France,Male,23,8,73112.95,1,1,1,62733.05,0,0,Young,near prime,135846.0,3.1780538303479458,1,0.15311482058755566,0,584903.6
772,France,Male,47,9,152347.01,1,0,1,17671.78,0,0,Senior,prime,170018.79,3.8712010109078907,1,2.154141840555573,1,1371123.09
652,Spain,Male,41,8,115144.68,1,1,0,188905.43,0,0,Adult,near prime,304050.11,3.7376696182833684,0,-0.49505370382247804,1,921157.44
743,France,Male,43,5,0.0,2,0,0,113079.19,1,1,Adult,prime,113079.19,4.465908118654584,0,-11.635852492032503,0,0.0
793,France,Male,39,3,137817.52,1,0,0,83997.79,0,0,Adult,superprime,221815.31,3.6888794541139363,0,0.49513535324913427,1,413452.55999999994
743,Spain,Male,45,7,157332.26,1,1,0,125424.42,0,0,Senior,prime,282756.68,3.828641396489095,0,0.22665491183622066,1,1101325.82
746,France,Male,37,2,0.0,2,1,0,143194.05,0,1,Adult,prime,143194.05,4.31748811353631,0,-11.871962965872122,0,0.0
627,Germany,Female,39,5,124586.93,1,1,0,93132.61,1,0,Adult,near prime,217719.53999999998,3.6888794541139363,0,0.2909766028754692,1,622934.6499999999
713,Spain,Male,38,6,116980.78,2,0,1,76038.38,0,0,Adult,prime,193019.16,4.343805421853684,2,0.4307668321917788,1,701884.6799999999
678,Spain,Female,40,3,128398.38,1,1,0,168658.3,0,0,Adult,prime,297056.68,3.713572066704308,0,-0.2727351411924417,1,385195.14
540,Spain,Male,39,1,0.0,1,0,1,108419.41,0,1,Adult,subprime,108419.41,3.6888794541139363,1,-11.593771634397292,0,0.0
615,Germany,Female,33,3,137657.25,2,1,1,171657.57,0,0,Adult,near prime,309314.82,4.204692619390966,2,-0.22073328142538706,1,412971.75
415,Spain,Male,53,5,167259.44,1,1,1,22357.25,0,0,Senior,subprime,189616.69,3.9889840465642745,1,2.012356738119305,1,836297.2
628,France,Female,45,8,0.0,2,1,0,193903.06,0,1,Senior,near prime,193903.06,4.51085950651685,0,-12.175118779639693,0,0.0
700,France,Male,26,4,119009.57,1,1,0,141926.43,0,0,Young,prime,260936.0,3.295836866004329,0,-0.1761035579330663,1,476038.28
623,Germany,Male,33,2,80002.33,1,1,1,104079.62,0,0,Adult,near prime,184081.95,3.5263605246161616,1,-0.26309753233510946,0,160004.66
623,France,Female,37,4,140211.88,1,1,1,93832.33,0,0,Adult,near prime,234044.21000000002,3.6375861597263857,1,0.4016417157520742,1,560847.52
679,France,Female,44,3,118742.74,2,1,0,1568.91,0,0,Adult,prime,120311.65000000001,4.48863636973214,0,4.325949432859431,1,356228.22000000003
632,Spain,Male,37,1,138207.08,1,1,0,60778.11,1,0,Adult,near prime,198985.19,3.6375861597263857,0,0.8215142312090418,1,138207.08
790,France,Female,47,10,148636.21,1,0,1,16119.96,1,0,Senior,superprime,164756.16999999998,3.8712010109078907,1,2.2213882160512455,1,1486362.0999999999
514,France,Male,45,1,178827.79,1,1,0,60375.18,0,0,Senior,subprime,239202.97,3.828641396489095,0,1.0858342113793125,1,178827.79
491,France,Male,33,5,83134.3,1,1,0,187946.55,0,0,Adult,subprime,271080.85,3.5263605246161616,0,-0.8156935334692026,0,415671.5
753,France,Male,92,3,121513.31,1,0,1,195563.99,0,0,Elderly,prime,317077.3,4.532599493153256,1,-0.47586072022731685,1,364539.93
693,Germany,Female,37,6,95900.04,1,1,1,38196.24,0,0,Adult,prime,134096.28,3.6375861597263857,1,0.9205535647670349,0,575400.24
679,France,Female,30,1,112543.42,1,1,1,179435.21,0,0,Adult,prime,291978.63,3.4339872044851463,1,-0.4664717805643708,1,112543.42
529,Spain,Male,34,9,0.0,1,1,1,93208.22,0,1,Adult,subprime,93208.22,3.5553480614894135,1,-11.442601922819353,0,0.0
619,Spain,Female,31,3,141751.82,1,0,1,61531.86,0,0,Adult,near prime,203283.68,3.4657359027997265,1,0.8345134955265046,1,425255.46
680,Spain,Female,37,6,124140.57,2,1,0,92826.35,0,0,Adult,prime,216966.92,4.31748811353631,0,0.2906812917185899,1,744843.42
693,Germany,Male,45,2,116546.59,2,0,0,23140.28,1,0,Senior,prime,139686.87,4.51085950651685,0,1.616681651740567,1,233093.18
834,France,Female,28,6,0.0,1,1,0,74287.53,0,1,Young,superprime,74287.53,3.367295829986474,0,-11.215711844630118,0,0.0
636,Spain,Female,29,6,157576.47,2,1,1,101102.39,0,0,Young,near prime,258678.86,4.07753744390572,2,0.4437735537301428,1,945458.8200000001
538,Spain,Male,43,5,0.0,2,1,0,126933.73,0,1,Adult,subprime,126933.73,4.465908118654584,0,-11.751428296321963,0,0.0
566,Germany,Female,44,5,141428.99,2,0,0,68408.74,0,0,Adult,subprime,209837.72999999998,4.48863636973214,0,0.7262896121743108,1,707144.95
597,Spain,Male,35,0,127510.99,1,1,1,155356.34,0,0,Adult,subprime,282867.33,3.58351893845611,1,-0.19751748347948173,1,0.0
711,France,Female,29,9,0.0,2,0,1,3234.8,0,1,Young,prime,3234.8,4.07753744390572,2,-8.082031471571236,0,0.0
606,France,Male,31,10,0.0,2,1,0,195209.4,0,1,Adult,near prime,195209.4,4.143134726391533,0,-12.181833230230394,0,0.0
615,Spain,Male,51,6,81818.49,1,1,1,169149.38,0,0,Senior,near prime,250967.87,3.9512437185814275,1,-0.7262726624639377,0,490910.94000000006
589,France,Male,36,1,100895.54,1,1,1,68075.14,0,0,Adult,subprime,168970.68,3.6109179126442243,1,0.39346885073862303,1,100895.54
606,Germany,Male,45,5,63832.43,1,1,1,93707.8,0,0,Senior,near prime,157540.23,3.828641396489095,1,-0.3839150672783198,0,319162.15
582,France,Male,29,4,0.0,2,0,0,156153.27,0,1,Young,subprime,156153.27,4.07753744390572,0,-11.958599707838465,0,0.0
710,France,Female,36,4,116085.06,1,1,0,58601.61,0,0,Adult,prime,174686.66999999998,3.6109179126442243,0,0.6835525777486104,1,464340.24
467,France,Male,57,1,0.0,2,1,1,114448.77,0,1,Senior,subprime,114448.77,4.74493212836325,2,-11.64789131576751,0,0.0
749,France,Male,30,1,0.0,2,0,1,126551.65,0,1,Adult,prime,126551.65,4.110873864173311,2,-11.74841370609381,0,0.0
564,Germany,Female,33,2,115761.51,1,0,1,112350.21,1,0,Adult,subprime,228111.72,3.5263605246161616,1,0.02991099639135797,1,231523.02
730,Spain,Male,26,6,0.0,2,1,1,185808.7,0,1,Young,prime,185808.7,3.970291913552122,2,-12.132478310672997,0,0.0
678,Germany,Male,32,4,139626.01,1,1,1,118235.52,1,0,Adult,prime,257861.53000000003,3.4965075614664802,1,0.16628762788616314,1,558504.04
540,France,Female,31,7,0.0,1,0,1,183051.6,1,1,Adult,subprime,183051.6,3.4657359027997265,1,-12.117528822216972,0,0.0
767,France,Female,35,6,115576.44,1,0,1,27922.45,0,0,Adult,prime,143498.89,3.58351893845611,1,1.4204739438879788,1,693458.64
615,France,Female,23,4,0.0,2,1,0,196476.19,0,1,Young,near prime,196476.19,3.8501476017100584,0,-12.188301622128547,0,0.0
583,Germany,Female,41,5,77647.6,1,1,0,190429.52,0,0,Adult,subprime,268077.12,3.7376696182833684,0,-0.8970938838171119,0,388238.0
850,France,Female,40,5,0.0,2,1,0,35034.15,0,1,Adult,superprime,35034.15,4.394449154672439,0,-10.464107122228322,0,0.0
651,Germany,Female,34,10,148962.46,1,1,0,66389.43,1,0,Adult,near prime,215351.88999999998,3.5553480614894135,0,0.8081481213819934,1,1489624.5999999999
798,France,Male,22,8,0.0,2,1,0,107615.43,0,1,Young,superprime,107615.43,3.8066624897703196,0,-11.586328610220386,0,0.0
695,France,Male,37,2,0.0,2,1,1,99692.65,0,1,Adult,prime,99692.65,4.31748811353631,2,-11.509857262848348,0,0.0
497,Germany,Male,41,5,80542.81,1,0,0,88729.22,1,0,Adult,subprime,169272.03,3.7376696182833684,0,-0.09679927028511237,0,402714.05
739,France,Male,40,4,0.0,2,0,0,173321.65,0,1,Adult,prime,173321.65,4.394449154672439,0,-12.062910165374625,0,0.0
549,France,Female,34,4,0.0,2,0,0,139463.57,0,1,Adult,subprime,139463.57,4.23410650459726,0,-11.845565869490933,0,0.0
850,France,Male,35,9,102050.47,1,1,1,3769.71,0,0,Adult,superprime,105820.18000000001,3.58351893845611,1,3.2982139812149622,1,918454.23
648,Spain,Male,49,5,0.0,1,1,0,149946.43,1,1,Senior,near prime,149946.43,3.912023005428146,0,-11.91804004498393,0,0.0
679,France,Female,24,6,114948.76,2,0,1,135768.25,0,0,Young,prime,250717.01,3.8918202981106265,2,-0.1664615902061879,1,689692.5599999999
606,Germany,Male,39,8,136000.45,2,1,0,31708.53,0,0,Adult,near prime,167708.98,4.3694478524670215,0,1.4560482808262787,1,1088003.6
850,France,Male,32,4,156001.68,2,1,1,151677.31,0,0,Adult,superprime,307678.99,4.174387269895637,2,0.028111290022147628,1,624006.72
619,Germany,Male,41,3,147974.16,2,1,0,170518.83,0,0,Adult,near prime,318492.99,4.418840607796598,0,-0.14180717310607704,1,443922.48
719,Spain,Male,44,2,0.0,2,1,0,196582.19,0,1,Adult,prime,196582.19,4.48863636973214,0,-12.188840979479036,0,0.0
640,Germany,Male,26,5,90402.77,1,1,1,3298.65,0,0,Young,near prime,93701.42,3.295836866004329,1,3.3104695678268357,0,452013.85000000003
710,France,Male,40,5,0.0,2,0,0,162878.96,0,1,Adult,prime,162878.96,4.394449154672439,0,-12.000768766764697,0,0.0
580,France,Male,31,2,0.0,2,0,1,64014.24,0,1,Adult,subprime,64014.24,4.143134726391533,2,-11.066876458994551,0,0.0
550,France,Male,44,9,0.0,2,1,0,26257.01,0,1,Adult,subprime,26257.01,4.48863636973214,0,-10.1757263643303,0,0.0
841,France,Female,31,3,162701.65,2,1,1,126794.56,0,0,Adult,superprime,289496.20999999996,4.143134726391533,2,0.2493482761211343,1,488104.94999999995
760,France,Male,34,2,0.0,2,1,0,164162.44,0,1,Adult,prime,164162.44,4.23410650459726,0,-12.008617795910677,0,0.0
687,France,Female,30,6,0.0,2,0,0,179206.92,0,1,Adult,prime,179206.92,4.110873864173311,0,-12.096301974974905,0,0.0
753,Germany,Female,35,5,82453.96,2,0,0,18254.75,0,0,Adult,prime,100708.71,4.2626798770413155,0,1.5077721059695275,0,412269.80000000005
661,France,Male,35,9,100107.99,1,1,0,83949.68,0,0,Adult,prime,184057.66999999998,3.58351893845611,0,0.17603000892798804,1,900971.91
699,France,Male,28,7,0.0,2,1,1,22684.78,0,1,Young,prime,22684.78,4.04305126783455,2,-10.029493575461105,0,0.0
617,Germany,Female,39,5,83348.89,3,1,0,7953.62,1,0,Adult,near prime,91302.51,4.770684624465665,0,2.349294397510022,0,416744.45
595,Germany,Female,44,4,96553.52,2,1,0,143952.24,1,0,Adult,subprime,240505.76,4.48863636973214,0,-0.3993807017196733,0,386214.08
669,France,Male,50,9,201009.64,1,1,0,158032.5,1,0,Senior,prime,359042.14,3.9318256327243257,0,0.2405508061122017,1,1809086.7600000002
613,France,Female,27,5,125167.74,1,1,0,199104.52,0,0,Young,near prime,324272.26,3.332204510175204,0,-0.4641721884678045,1,625838.7000000001
782,France,Male,32,9,0.0,1,1,1,87566.97,0,1,Adult,superprime,87566.97,3.4965075614664802,1,-11.38017057079274,0,0.0
582,France,Female,43,5,153313.67,1,0,0,170563.73,0,0,Adult,subprime,323877.4,3.784189633918261,0,-0.10662239675374607,1,766568.3500000001
679,France,Male,30,9,0.0,2,1,0,157871.55,0,1,Adult,prime,157871.55,4.110873864173311,0,-11.969543340925885,0,0.0
611,France,Female,40,2,125879.29,1,1,0,93203.43,0,0,Adult,near prime,219082.71999999997,3.713572066704308,0,0.30053612322416257,1,251758.58
455,Germany,Female,37,6,170057.62,1,0,1,54398.56,0,0,Adult,subprime,224456.18,3.6375861597263857,1,1.1397871355478095,1,1020345.72
621,France,Male,32,1,0.0,2,1,1,168779.47,0,1,Adult,near prime,168779.47,4.174387269895637,2,-12.03635415539821,0,0.0
596,Germany,Male,48,2,131326.47,1,0,0,1140.02,1,0,Senior,subprime,132466.49,3.8918202981106265,0,4.745771375753067,1,262652.94
585,Spain,Female,56,1,128472.8,1,1,0,186476.91,1,0,Senior,subprime,314949.71,4.04305126783455,0,-0.3725877945324019,1,128472.8
742,France,Male,32,6,160485.16,1,1,0,29023.03,0,0,Adult,prime,189508.19,3.4965075614664802,0,1.710083600762875,1,962910.96
850,Germany,Male,42,6,84445.68,3,0,1,60021.34,1,0,Adult,superprime,144467.02,4.844187086458591,3,0.34140350302136646,0,506674.07999999996
738,Germany,Female,40,1,115409.18,2,0,0,180456.8,0,0,Adult,prime,295865.98,4.394449154672439,0,-0.4470043903367973,1,115409.18
619,Spain,Male,46,8,62400.48,1,1,1,132498.39,1,0,Senior,near prime,194898.87000000002,3.8501476017100584,1,-0.752989048599261,0,499203.84
628,France,Female,50,4,143054.56,1,0,1,109608.81,1,0,Senior,near prime,252663.37,3.9318256327243257,1,0.2663062084619856,1,572218.24
487,France,Male,24,7,133628.09,2,1,1,98570.01,0,0,Young,subprime,232198.09999999998,3.8918202981106265,2,0.30429077477153044,1,935396.63
513,Spain,Female,41,9,107135.04,2,1,1,160546.58,0,0,Adult,subprime,267681.62,4.418840607796598,2,-0.40449091845188434,1,964215.36
563,Spain,Male,26,7,0.0,2,0,0,6139.74,0,1,Young,subprime,6139.74,3.970291913552122,0,-8.722700535051734,0,0.0
803,France,Female,65,2,151659.52,2,0,1,6930.17,0,0,Elderly,superprime,158589.69,4.875197323201151,2,3.085615971868787,1,303319.04
607,Spain,Female,32,7,0.0,3,0,1,10674.62,0,1,Adult,near prime,10674.62,4.574710978503383,3,-9.275717916035562,0,0.0
628,Germany,Female,51,9,155903.82,2,1,1,71159.84,0,0,Senior,near prime,227063.66,4.634728988229636,2,0.7843030257280041,1,1403134.3800000001
521,Spain,Female,49,4,82940.25,2,0,0,62413.01,1,0,Senior,subprime,145353.26,4.59511985013459,0,0.28434275643494544,0,331761.0
669,Germany,Female,50,4,112650.89,1,0,0,166386.22,1,0,Senior,prime,279037.11,3.9318256327243257,0,-0.39001527818566295,1,450603.56
686,France,Female,41,10,0.0,1,1,0,133086.45,0,1,Adult,prime,133086.45,3.7376696182833684,0,-11.798761709930108,0,0.0
700,Germany,Male,35,4,95853.39,2,1,0,192933.37,0,0,Adult,prime,288786.76,4.2626798770413155,0,-0.6995198100875442,0,383413.56
663,France,Female,42,1,82228.67,2,1,0,71359.78,0,0,Adult,prime,153588.45,4.442651256490317,0,0.14176776713556904,0,82228.67
671,Spain,Female,31,4,0.0,2,0,1,79270.02,0,1,Adult,prime,79270.02,4.143134726391533,2,-11.280627893163581,0,0.0
651,Germany,Female,35,1,163700.78,3,1,1,29583.48,1,0,Adult,near prime,193284.26,4.663439094112067,3,1.710796458367522,1,163700.78
728,France,Male,34,4,106328.08,1,1,0,88680.65,0,0,Adult,prime,195008.72999999998,3.5553480614894135,0,0.1814858225170699,1,425312.32
574,France,Female,34,7,152992.91,1,1,1,134691.2,0,0,Adult,subprime,287684.11,3.5553480614894135,1,0.12740594139779304,1,1070950.37
464,France,Male,38,3,116439.65,1,1,0,75574.48,0,0,Adult,subprime,192014.13,3.6635616461296463,0,0.4322498091839737,1,349318.94999999995
604,Spain,Male,27,9,101352.78,1,0,0,30252.3,0,0,Young,near prime,131605.08,3.332204510175204,0,1.2090118992638388,1,912175.02
836,Spain,Female,37,10,0.0,2,1,0,111324.41,0,1,Adult,superprime,111324.41,4.31748811353631,0,-11.620212813093518,0,0.0
511,Germany,Female,75,9,105609.17,1,0,1,105425.18,0,0,Elderly,subprime,211034.34999999998,4.330733340286331,1,0.0017436810920710144,1,950482.53
518,France,Female,45,8,0.0,2,1,1,36193.07,0,1,Senior,subprime,36193.07,4.51085950651685,2,-10.49665057224049,0,0.0
756,France,Male,67,4,0.0,3,1,1,93081.87,0,1,Elderly,prime,93081.87,5.308267697401205,3,-11.441245450632328,0,0.0
489,France,Female,47,8,103894.38,2,1,1,107625.46,0,0,Senior,subprime,211519.84000000003,4.553876891600541,2,-0.03528209699323703,1,831155.04
622,Spain,Male,27,9,139834.93,1,1,1,152733.89,0,0,Young,near prime,292568.82,3.332204510175204,1,-0.08823386656261611,1,1258514.3699999999
652,France,Female,36,6,112518.71,2,0,1,110421.31,0,0,Adult,near prime,222940.02000000002,4.290459441148391,2,0.018816209538504935,1,675112.26
625,France,Female,37,7,115895.42,1,1,0,48486.25,0,0,Adult,near prime,164381.66999999998,3.6375861597263857,0,0.8713959843867283,1,811267.94
521,Spain,Female,39,3,146408.68,1,0,0,72993.67,0,0,Adult,subprime,219402.34999999998,3.6888794541139363,0,0.6960222947758137,1,439226.04
546,France,Male,34,4,165363.31,2,1,1,25744.13,1,0,Adult,subprime,191107.44,4.23410650459726,2,1.8599054963687696,1,661453.24
697,France,Female,45,1,0.0,2,1,0,46807.62,1,1,Senior,prime,46807.62,4.51085950651685,0,-10.753822652979393,0,0.0
571,Germany,Male,33,3,71843.15,1,1,0,26772.04,0,0,Adult,subprime,98615.19,3.5263605246161616,0,0.9871037785460679,0,215529.44999999998
748,Spain,Male,35,5,105492.53,1,1,1,150057.2,0,0,Adult,prime,255549.73,3.58351893845611,1,-0.35237359482239583,1,527462.65
591,France,Male,35,7,183027.25,1,1,1,56028.79,0,0,Adult,subprime,239056.04,3.58351893845611,1,1.1837569989340313,1,1281190.75
814,Germany,Male,29,1,131968.57,2,1,1,147693.92,0,0,Young,superprime,279662.49,4.07753744390572,2,-0.11257742919672253,1,131968.57
